SURVEY_OPS,image_key,ranSel_key,CONCEPT,Count,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,Z,CONCEPT - OLD (note this was extract with some QC already done) - filling on Photos,SubstConc (17-7-19),IMAGE_NO,KEY_1,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,Dens
IN2018_V06_040,040_0954,040_046,Regular urchins,2,28/11/2018 11:11,IN2018_V06_040,fished,1c,Pedra,80,147.0725708,-44.25359762,1231.15,Rock,Pebble - gravel,954,040_0954,10.12944562,46,QT,1,46,NA,0.19744417167817324
IN2018_V06_040,040_0954,040_046,Black & Octocorals,11,28/11/2018 11:11,IN2018_V06_040,fished,1c,Pedra,80,147.0725708,-44.25359762,1231.15,Rock,Pebble - gravel,954,040_0954,10.12944562,46,QT,1,46,NA,1.0859429442299529
IN2018_V06_084,084_0508,084_147,No-VMEfauna,0,5/12/2018 23:40,IN2018_V06_084,1b,1b,Main Matt,81,146.2028465,-44.22367004,1014.455556,Pebble - gravel,Sand - mud (<2mm),508,084_0508,11.46295095,147,QT-2,2,19,NA,0
IN2018_V06_061,061_0299,061_010,Sponges,1,1/12/2018 8:30,IN2018_V06_061,1,1,Hill U,38,147.1688469,-44.32606498,1227.079673,Rock,Rock,299,061_0299,6.286207287,10,QT,1,10,NA,0.15907843224769563
IN2018_V06_061,061_0299,061_010,Black & Octocorals,1,1/12/2018 8:30,IN2018_V06_061,1,1,Hill U,38,147.1688469,-44.32606498,1227.079673,Rock,Rock,299,061_0299,6.286207287,10,QT,1,10,NA,0.15907843224769563
IN2018_V06_061,061_0299,061_010,Hydrocorals,1,1/12/2018 8:30,IN2018_V06_061,1,1,Hill U,38,147.1688469,-44.32606498,1227.079673,Rock,Rock,299,061_0299,6.286207287,10,QT,1,10,NA,0.15907843224769563
IN2018_V06_085,085_0619,085_018,Sponges,2,6/12/2018 3:27,IN2018_V06_085,1b,1b,Main Matt,75,146.1769456,-44.22436355,1152.4,Pebble - gravel,Pebble - gravel,619,085_0619,3.242174765,18,QT,1,18,NA,0.6168698928849999
IN2018_V06_129,129_0348,129_015,No-VMEfauna,0,10/12/2018 8:08,IN2018_V06_129,2,2,slope,62,147.2264899,-44.13122418,1120,Pebble - gravel,Rock,348,129_0348,7.744359871,15,QT,1,15,NA,0
IN2018_V06_091,091_0183,091_201,Sponges,6,6/12/2018 15:55,IN2018_V06_091,1b,1b,Main Matt,95,146.1952564,-44.21113117,795.725,Coral rubble,Coral rubble,183,091_0183,2.185090022,201,QT-2,2,73,NA,2.74588229299049
IN2018_V06_091,091_0183,091_201,Hydrocorals,1,6/12/2018 15:55,IN2018_V06_091,1b,1b,Main Matt,95,146.1952564,-44.21113117,795.725,Coral rubble,Coral rubble,183,091_0183,2.185090022,201,QT-2,2,73,NA,0.45764704883174834
IN2018_V06_040,040_0315,040_073,Sponges,14,28/11/2018 10:14,IN2018_V06_040,fished,1c,Pedra,80,147.089171,-44.2581689,925.5222222,Rock,Rock,315,040_0315,3.87558676,73,QT,1,73,NA,3.6123562358335644
IN2018_V06_040,040_0315,040_073,Hydrocorals,1,28/11/2018 10:14,IN2018_V06_040,fished,1c,Pedra,80,147.089171,-44.2581689,925.5222222,Rock,Rock,315,040_0315,3.87558676,73,QT,1,73,NA,0.25802544541668315
IN2018_V06_127,127_0442,127_049,No-VMEfauna,0,10/12/2018 4:44,IN2018_V06_127,1b,1b,z4,46,147.2089418,-44.2075371,1205.9,Pebble - gravel,Pebble - gravel,442,127_0442,2.626182303,49,QT,1,49,NA,0
IN2018_V06_032,032_0210,032_024,Black & Octocorals,3,27/11/2018 1:33,IN2018_V06_032,1,1,Hill U,55,147.1850092,-44.32146931,1202.775,Rock,Rock,210,032_0210,4.76321022,24,QT,1,24,NA,0.6298273352293907
IN2018_V06_032,032_0210,032_024,Hydrocorals,1,27/11/2018 1:33,IN2018_V06_032,1,1,Hill U,55,147.1850092,-44.32146931,1202.775,Rock,Rock,210,032_0210,4.76321022,24,QT,1,24,NA,0.20994244507646356
IN2018_V06_117,117_0214,117_032,Black & Octocorals,1,9/12/2018 6:43,IN2018_V06_117,1,1,Hill U,34,147.1731614,-44.31833496,1403.475,Rock,Rock,214,117_0214,6.258607962,32,QT,1,32,NA,0.15977993925672254
IN2018_V06_185,185_0194,185_069,Hydrocorals,1,17/12/2018 8:23,IN2018_V06_185,1b,1b,St Helens,71,148.7544026,-41.23490799,721.11375,Rock,Rock,194,185_0194,3.946531882,69,QT,1,69,MG-Q,0.2533870319307356
IN2018_V06_185,185_0194,185_069,Sponges,7,17/12/2018 8:23,IN2018_V06_185,1b,1b,St Helens,71,148.7544026,-41.23490799,721.11375,Rock,Rock,194,185_0194,3.946531882,69,QT,1,69,MG-Q,1.773709223515149
IN2018_V06_185,185_0194,185_069,Black & Octocorals,1,17/12/2018 8:23,IN2018_V06_185,1b,1b,St Helens,71,148.7544026,-41.23490799,721.11375,Rock,Rock,194,185_0194,3.946531882,69,QT,1,69,MG-Q,0.2533870319307356
IN2018_V06_125,125_0036,125_031,Hydrocorals,1,9/12/2018 21:30,IN2018_V06_125,1a,1a,z16,36,147.0693612,-44.29081756,1069.9,Coral reef substrate,Coral reef substrate,36,125_0036,7.545629919,31,QT,1,31,NA,0.13252704025173384
IN2018_V06_125,125_0036,125_031,Sponges,9,9/12/2018 21:30,IN2018_V06_125,1a,1a,z16,36,147.0693612,-44.29081756,1069.9,Coral reef substrate,Coral reef substrate,36,125_0036,7.545629919,31,QT,1,31,NA,1.1927433622656045
IN2018_V06_125,125_0036,125_031,Solenosmilia matrix,100,9/12/2018 21:30,IN2018_V06_125,1a,1a,z16,36,147.0693612,-44.29081756,1069.9,Coral reef substrate,Coral reef substrate,36,125_0036,7.545629919,31,QT,1,31,NA,13.252704025173383
IN2018_V06_125,125_0036,125_031,S.variabilis,10,9/12/2018 21:30,IN2018_V06_125,1a,1a,z16,36,147.0693612,-44.29081756,1069.9,Coral reef substrate,Coral reef substrate,36,125_0036,7.545629919,31,QT,1,31,NA,1.3252704025173383
IN2018_V06_125,125_0036,125_031,Black & Octocorals,2,9/12/2018 21:30,IN2018_V06_125,1a,1a,z16,36,147.0693612,-44.29081756,1069.9,Coral reef substrate,Coral reef substrate,36,125_0036,7.545629919,31,QT,1,31,NA,0.2650540805034677
IN2018_V06_172,172_0701,172_050,Hydrocorals,1,16/12/2018 1:47,IN2018_V06_172,1b,1b,St Helens,79,148.7781041,-41.23992819,1059.0625,Rock,Rock,701,172_0701,2.646139876,50,QT,1,50,NA,0.3779089718838431
IN2018_V06_172,172_0701,172_050,Sponges,2,16/12/2018 1:47,IN2018_V06_172,1b,1b,St Helens,79,148.7781041,-41.23992819,1059.0625,Rock,Rock,701,172_0701,2.646139876,50,QT,1,50,NA,0.7558179437676862
IN2018_V06_060,060_0022,060_020,Madrepora,41,1/12/2018 5:18,IN2018_V06_060,1,1,Little Sister (z56),38,147.21399160000001,-44.25474147,1109.3,Coral reef substrate,Coral reef substrate,22,060_0022,12.13799819,20,QT,1,20,NA,3.3778222206177477
IN2018_V06_060,060_0022,060_020,Black & Octocorals,44,1/12/2018 5:18,IN2018_V06_060,1,1,Little Sister (z56),38,147.21399160000001,-44.25474147,1109.3,Coral reef substrate,Coral reef substrate,22,060_0022,12.13799819,20,QT,1,20,NA,3.624979944077583
IN2018_V06_060,060_0022,060_020,Sponges,18,1/12/2018 5:18,IN2018_V06_060,1,1,Little Sister (z56),38,147.21399160000001,-44.25474147,1109.3,Coral reef substrate,Coral reef substrate,22,060_0022,12.13799819,20,QT,1,20,NA,1.482946340759011
IN2018_V06_060,060_0022,060_020,Hydrocorals: Branching,4,1/12/2018 5:18,IN2018_V06_060,1,1,Little Sister (z56),38,147.21399160000001,-44.25474147,1109.3,Coral reef substrate,Coral reef substrate,22,060_0022,12.13799819,20,QT,1,20,NA,0.32954363127978026
IN2018_V06_060,060_0022,060_020,Hydrocorals,1,1/12/2018 5:18,IN2018_V06_060,1,1,Little Sister (z56),38,147.21399160000001,-44.25474147,1109.3,Coral reef substrate,Coral reef substrate,22,060_0022,12.13799819,20,QT,1,20,NA,0.08238590781994506
IN2018_V06_060,060_0022,060_020,Coral reef substrate,100,1/12/2018 5:18,IN2018_V06_060,1,1,Little Sister (z56),38,147.21399160000001,-44.25474147,1109.3,Coral reef substrate,Coral reef substrate,22,060_0022,12.13799819,20,QT,1,20,NA,8.238590781994507
IN2018_V06_182,182_0425,182_054,Hydrocorals,1,17/12/2018 1:18,IN2018_V06_182,1b,1b,St Helens,66,148.7458545,-41.23413312,914.2,Rock,Rock,425,182_0425,3.562365581,54,QT,1,54,MG-Q,0.2807123461257134
IN2018_V06_182,182_0425,182_054,Black & Octocorals,7,17/12/2018 1:18,IN2018_V06_182,1b,1b,St Helens,66,148.7458545,-41.23413312,914.2,Rock,Rock,425,182_0425,3.562365581,54,QT,1,54,MG-Q,1.9649864228799936
IN2018_V06_128,128_0175,128_048,Sponges,2,10/12/2018 5:53,IN2018_V06_128,1b,1b,Punch's Hill,22,147.18743,-44.18455056,1053.44,Coral rubble,Coral rubble,175,128_0175,14.72502478,48,QT-2,2,16,NA,0.13582320097121087
IN2018_V06_128,128_0175,128_048,Black & Octocorals,35,10/12/2018 5:53,IN2018_V06_128,1b,1b,Punch's Hill,22,147.18743,-44.18455056,1053.44,Coral rubble,Coral rubble,175,128_0175,14.72502478,48,QT-2,2,16,NA,2.37690601699619
IN2018_V06_128,128_0175,128_048,Solenosmilia matrix,5,10/12/2018 5:53,IN2018_V06_128,1b,1b,Punch's Hill,22,147.18743,-44.18455056,1053.44,Coral rubble,Coral rubble,175,128_0175,14.72502478,48,QT-2,2,16,NA,0.33955800242802714
IN2018_V06_128,128_0175,128_048,Unstalked crinoids,1,10/12/2018 5:53,IN2018_V06_128,1b,1b,Punch's Hill,22,147.18743,-44.18455056,1053.44,Coral rubble,Coral rubble,175,128_0175,14.72502478,48,QT-2,2,16,NA,0.06791160048560543
IN2018_V06_174,174_0035,174_007,Sponges,1,16/12/2018 5:55,IN2018_V06_174,1b,1b,St Helens,77,148.7609108,-41.22917109,612.895,Rock,Rock,35,174_0035,3.053616452,7,QT,1,7,NA,0.32748055157517864
IN2018_V06_108,108_0273,108_044,No-VMEfauna,0,8/12/2018 10:23,IN2018_V06_108,2,4,slope,59,146.7686598,-44.15439216,885.2,Rock,Pebble - gravel,273,108_0273,3.66189175,44,QT,1,44,NA,0
IN2018_V06_145,145_0435,145_002,Regular urchins,10,12/12/2018 3:59,IN2018_V06_145,2,2,z77,70,147.3982529,-44.25481142,1593.977778,Sand - mud (<2mm),Sand - mud (<2mm),435,145_0435,2.533219209,2,QT,1,2,NA,3.9475462543754936
IN2018_V06_106,106_0268,106_006,Hydrocorals,1,8/12/2018 7:56,IN2018_V06_106,3,5,slope,61,146.7595673,-44.12154921,618.2666667,Rock,Rock,268,106_0268,3.056759193,6,QT,1,6,NA,0.32714385951304475
IN2018_V06_114,114_0031,114_033,Regular urchins,1,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,0.10395751004737691
IN2018_V06_114,114_0031,114_033,D.horridus,1,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,0.10395751004737691
IN2018_V06_114,114_0031,114_033,Hydrocorals,1,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,0.10395751004737691
IN2018_V06_114,114_0031,114_033,Solenosmilia matrix,100,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,10.395751004737692
IN2018_V06_114,114_0031,114_033,S.variabilis,14,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,1.4554051406632769
IN2018_V06_114,114_0031,114_033,Sponges,1,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,0.10395751004737691
IN2018_V06_114,114_0031,114_033,Black & Octocorals,4,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,0.41583004018950764
IN2018_V06_114,114_0031,114_033,D.horridus,1,9/12/2018 0:10,IN2018_V06_114,1a,1a,z16,35,147.0680222,-44.29173333,(null),Coral reef substrate,Coral reef substrate,31,114_0031,9.619314656,33,QT,1,33,NA,0.10395751004737691
IN2018_V06_177,177_0241,177_029,Hydrocorals,1,16/12/2018 12:35,IN2018_V06_177,1b,1b,St Helens,68,148.7577273,-41.2239248,778.9111111,Rock,Rock,241,177_0241,2.74707752,29,QT,1,29,NA,0.36402321839101215
IN2018_V06_177,177_0241,177_029,Black & Octocorals,1,16/12/2018 12:35,IN2018_V06_177,1b,1b,St Helens,68,148.7577273,-41.2239248,778.9111111,Rock,Rock,241,177_0241,2.74707752,29,QT,1,29,NA,0.36402321839101215
IN2018_V06_177,177_0241,177_029,Sponges,1,16/12/2018 12:35,IN2018_V06_177,1b,1b,St Helens,68,148.7577273,-41.2239248,778.9111111,Rock,Rock,241,177_0241,2.74707752,29,QT,1,29,NA,0.36402321839101215
IN2018_V06_064,064_0308,064_048,Hydrocorals,1,1/12/2018 16:07,IN2018_V06_064,1a,1a,z16,37,147.0590089,-44.29497589,1459.1,Pebble - gravel,Coral rubble,308,064_0308,10.0264816,48,QT-2,2,32,NA,0.09973588342295467
IN2018_V06_064,064_0308,064_048,Regular urchins,2,1/12/2018 16:07,IN2018_V06_064,1a,1a,z16,37,147.0590089,-44.29497589,1459.1,Pebble - gravel,Coral rubble,308,064_0308,10.0264816,48,QT-2,2,32,NA,0.19947176684590934
IN2018_V06_098,098_0517,098_038,Unstalked crinoids,3,7/12/2018 8:34,IN2018_V06_098,1,1,z110,74,146.2064278,-44.2622571,1496.1,cobble - boulder,cobble - boulder,517,098_0517,7.85884411,38,QT,1,38,NA,0.3817355272619093
IN2018_V06_098,098_0517,098_038,Hydrocorals,1,7/12/2018 8:34,IN2018_V06_098,1,1,z110,74,146.2064278,-44.2622571,1496.1,cobble - boulder,cobble - boulder,517,098_0517,7.85884411,38,QT,1,38,NA,0.12724517575396976
IN2018_V06_060,060_0002,060_036,Sponges,10,1/12/2018 5:16,IN2018_V06_060,1,1,Little Sister (z56),38,147.21440810000001,-44.25511558,1083.8775,Coral reef substrate,Coral reef substrate,2,060_0002,11.34640824,36,QT,1,36,NA,0.8813361716306446
IN2018_V06_060,060_0002,060_036,Brisingid,1,1/12/2018 5:16,IN2018_V06_060,1,1,Little Sister (z56),38,147.21440810000001,-44.25511558,1083.8775,Coral reef substrate,Coral reef substrate,2,060_0002,11.34640824,36,QT,1,36,NA,0.08813361716306445
IN2018_V06_060,060_0002,060_036,Hydrocorals: Branching,16,1/12/2018 5:16,IN2018_V06_060,1,1,Little Sister (z56),38,147.21440810000001,-44.25511558,1083.8775,Coral reef substrate,Coral reef substrate,2,060_0002,11.34640824,36,QT,1,36,NA,1.4101378746090312
IN2018_V06_060,060_0002,060_036,Hydrocorals,1,1/12/2018 5:16,IN2018_V06_060,1,1,Little Sister (z56),38,147.21440810000001,-44.25511558,1083.8775,Coral reef substrate,Coral reef substrate,2,060_0002,11.34640824,36,QT,1,36,NA,0.08813361716306445
IN2018_V06_060,060_0002,060_036,Black & Octocorals,52,1/12/2018 5:16,IN2018_V06_060,1,1,Little Sister (z56),38,147.21440810000001,-44.25511558,1083.8775,Coral reef substrate,Coral reef substrate,2,060_0002,11.34640824,36,QT,1,36,NA,4.582948092479351
IN2018_V06_060,060_0002,060_036,Madrepora,5,1/12/2018 5:16,IN2018_V06_060,1,1,Little Sister (z56),38,147.21440810000001,-44.25511558,1083.8775,Coral reef substrate,Coral reef substrate,2,060_0002,11.34640824,36,QT,1,36,NA,0.4406680858153223
IN2018_V06_060,060_0002,060_036,Coral reef substrate,100,1/12/2018 5:16,IN2018_V06_060,1,1,Little Sister (z56),38,147.21440810000001,-44.25511558,1083.8775,Coral reef substrate,Coral reef substrate,2,060_0002,11.34640824,36,QT,1,36,NA,8.813361716306446
IN2018_V06_095,095_0546,095_014,No-VMEfauna,0,7/12/2018 1:47,IN2018_V06_095,1,1,z99,66,146.2226442,-44.25814203,1492.55,Sand - mud (<2mm),Sand - mud (<2mm),546,095_0546,2.15205966,14,QT,1,14,NA,0
IN2018_V06_185,185_0299,185_025,Stalked crinoids,1,17/12/2018 8:32,IN2018_V06_185,1b,1b,St Helens,71,148.7526099,-41.23724492,839.4828571,Rock,Rock,299,185_0299,3.540226639,25,QT,1,25,MG-Q,0.2824677914639012
IN2018_V06_185,185_0299,185_025,Sponges,3,17/12/2018 8:32,IN2018_V06_185,1b,1b,St Helens,71,148.7526099,-41.23724492,839.4828571,Rock,Rock,299,185_0299,3.540226639,25,QT,1,25,MG-Q,0.8474033743917037
IN2018_V06_185,185_0299,185_025,Hydrocorals,1,17/12/2018 8:32,IN2018_V06_185,1b,1b,St Helens,71,148.7526099,-41.23724492,839.4828571,Rock,Rock,299,185_0299,3.540226639,25,QT,1,25,MG-Q,0.2824677914639012
IN2018_V06_051,051_0391,051_079,No-VMEfauna,0,30/11/2018 2:57,IN2018_V06_051,1,1,Hill K1,80,147.3955932,-44.29410411,1612.72,Sand - mud (<2mm),Sand - mud (<2mm),391,051_0391,6.592040845,79,QT,1,79,NA,0
IN2018_V06_084,084_0210,084_080,No-VMEfauna,0,5/12/2018 23:14,IN2018_V06_084,1b,1b,Main Matt,81,146.1962763,-44.21889712,841.7075,Coral rubble,Coral rubble,210,084_0210,2.245430323,80,QT,1,80,NA,0
IN2018_V06_172,172_0419,172_028,No-VMEfauna,0,16/12/2018 1:23,IN2018_V06_172,1b,1b,St Helens,79,148.7706076,-41.23555176,894.2,Pebble - gravel,Coral rubble,419,172_0419,7.678967499,28,QT,1,28,NA,0
IN2018_V06_125,125_0340,125_054,Solenosmilia matrix,1,9/12/2018 21:56,IN2018_V06_125,1a,1a,z16,36,147.0799255,-44.29339593,1410.4,Barnacle plates,Coral rubble,340,125_0340,3.247874379,54,QT-2,2,38,NA,0.30789368162320785
IN2018_V06_125,125_0340,125_054,Black & Octocorals,1,9/12/2018 21:56,IN2018_V06_125,1a,1a,z16,36,147.0799255,-44.29339593,1410.4,Barnacle plates,Coral rubble,340,125_0340,3.247874379,54,QT-2,2,38,NA,0.30789368162320785
IN2018_V06_125,125_0340,125_054,Hydrocorals,1,9/12/2018 21:56,IN2018_V06_125,1a,1a,z16,36,147.0799255,-44.29339593,1410.4,Barnacle plates,Coral rubble,340,125_0340,3.247874379,54,QT-2,2,38,NA,0.30789368162320785
IN2018_V06_125,125_0340,125_054,Regular urchins,1,9/12/2018 21:56,IN2018_V06_125,1a,1a,z16,36,147.0799255,-44.29339593,1410.4,Barnacle plates,Coral rubble,340,125_0340,3.247874379,54,QT-2,2,38,NA,0.30789368162320785
IN2018_V06_166,166_0291,166_068,No-VMEfauna,0,14/12/2018 15:24,IN2018_V06_166,1,1,z8,70,147.2947943,-44.20226128,1379,Sand - mud (<2mm),Sand - mud (<2mm),291,166_0291,3.65903338,68,QT,1,68,NA,0
IN2018_V06_166,166_0247,166_072,Hydrocorals,1,14/12/2018 15:21,IN2018_V06_166,1,1,z8,70,147.2934076,-44.2028146,1366.47,Rock,Rock,247,166_0247,6.065536535,72,QT,1,72,NA,0.16486587694752053
IN2018_V06_166,166_0247,166_072,Black & Octocorals,1,14/12/2018 15:21,IN2018_V06_166,1,1,z8,70,147.2934076,-44.2028146,1366.47,Rock,Rock,247,166_0247,6.065536535,72,QT,1,72,NA,0.16486587694752053
IN2018_V06_128,128_0196,128_036,Brisingid,1,10/12/2018 5:55,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1873939,-44.18401689,1091.693333,Coral rubble,Coral rubble,196,128_0196,9.490995917,36,QT-2,2,20,NA,0.10536302077728521
IN2018_V06_128,128_0196,128_036,Black & Octocorals,20,10/12/2018 5:55,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1873939,-44.18401689,1091.693333,Coral rubble,Coral rubble,196,128_0196,9.490995917,36,QT-2,2,20,NA,2.107260415545704
IN2018_V06_128,128_0196,128_036,Coral reef substrate,15,10/12/2018 5:55,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1873939,-44.18401689,1091.693333,Coral rubble,Coral rubble,196,128_0196,9.490995917,36,QT-2,2,20,NA,1.580445311659278
IN2018_V06_128,128_0196,128_036,Sponges,2,10/12/2018 5:55,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1873939,-44.18401689,1091.693333,Coral rubble,Coral rubble,196,128_0196,9.490995917,36,QT-2,2,20,NA,0.21072604155457042
IN2018_V06_174,174_0194,174_057,No-VMEfauna,0,16/12/2018 6:08,IN2018_V06_174,1b,1b,St Helens,77,148.7627477,-41.22482634,780.3555556,Pebble - gravel,Coral rubble,194,174_0194,10.73444966,NA,QT-2,2,57,NA,0
IN2018_V06_182,182_0657,182_048,Sponges,3,17/12/2018 1:38,IN2018_V06_182,1b,1b,St Helens,66,148.7371289,-41.23655363,934.8,Pebble - gravel,Pebble - gravel,657,182_0657,4.169817092,NA,QT-2,2,48,MG-Q,0.7194560178084666
IN2018_V06_182,182_0657,182_048,Solenosmilia matrix,1,17/12/2018 1:38,IN2018_V06_182,1b,1b,St Helens,66,148.7371289,-41.23655363,934.8,Pebble - gravel,Pebble - gravel,657,182_0657,4.169817092,NA,QT-2,2,48,MG-Q,0.2398186726028222
IN2018_V06_186,186_0011,186_016,No-VMEfauna,0,17/12/2018 14:07,IN2018_V06_186,1b,1b,St Helens,66,148.7600045,-41.23006783,594.365,Pebble - gravel,camera off bottom,11,186_0011,3.421937623,16,QT,1,16,MG-Q,0
IN2018_V06_127,127_0275,127_007,No-VMEfauna,0,10/12/2018 4:30,IN2018_V06_127,1b,1b,z4,46,147.2176689,-44.20916248,1209.85,cobble - boulder,Pebble - gravel,275,127_0275,4.727454381,7,QT,1,7,NA,0
IN2018_V06_083,083_0738,083_063,Black & Octocorals,1,5/12/2018 21:00,IN2018_V06_083,1b,1b,Main Matt,83,146.2136069,-44.21242782,1077.62,Rock,Rock,738,083_0738,1.714405279,63,QT,1,63,NA,0.5832926509554921
IN2018_V06_125,125_0279,125_026,Regular urchins,1,9/12/2018 21:50,IN2018_V06_125,1a,1a,z16,36,147.0772238,-44.29275701,1410.29,Barnacle plates,Coral rubble,279,125_0279,3.3905145820000002,26,QT,1,26,NA,0.29494048051258315
IN2018_V06_092,092_0434,092_044,No-VMEfauna,0,6/12/2018 19:37,IN2018_V06_092,1b,1b,Main Matt,66,146.1775274,-44.20995267,970.575,Pebble - gravel,Pebble - gravel,434,092_0434,3.393258726,44,QT,1,44,NA,0
IN2018_V06_040,040_0753,040_002,Black & Octocorals,1,28/11/2018 10:53,IN2018_V06_040,fished,1c,Pedra,80,147.0783575,-44.25506412,1164.90303,Rock,cobble - boulder,753,040_0753,8.46811164,2,QT,1,2,NA,0.11809008224175939
IN2018_V06_040,040_0753,040_002,Regular urchins,1,28/11/2018 10:53,IN2018_V06_040,fished,1c,Pedra,80,147.0783575,-44.25506412,1164.90303,Rock,cobble - boulder,753,040_0753,8.46811164,2,QT,1,2,NA,0.11809008224175939
IN2018_V06_040,040_0753,040_002,Hydrocorals,1,28/11/2018 10:53,IN2018_V06_040,fished,1c,Pedra,80,147.0783575,-44.25506412,1164.90303,Rock,cobble - boulder,753,040_0753,8.46811164,2,QT,1,2,NA,0.11809008224175939
IN2018_V06_155,155_0324,155_090,Hydrocorals,1,13/12/2018 7:58,IN2018_V06_156,fished,1b,Corvina group N,30,147.2205152,-44.16558317,746.6844444,Coral rubble,Coral rubble,324,155_0324,4.501292641,90,QT,1,90,NA,0.22215840643007861
IN2018_V06_155,155_0324,155_090,Sponges,2,13/12/2018 7:58,IN2018_V06_156,fished,1b,Corvina group N,30,147.2205152,-44.16558317,746.6844444,Coral rubble,Coral rubble,324,155_0324,4.501292641,90,QT,1,90,NA,0.44431681286015723
IN2018_V06_155,155_0324,155_090,Black & Octocorals,21,13/12/2018 7:58,IN2018_V06_156,fished,1b,Corvina group N,30,147.2205152,-44.16558317,746.6844444,Coral rubble,Coral rubble,324,155_0324,4.501292641,90,QT,1,90,NA,4.665326535031651
IN2018_V06_186,186_0538,186_059,Unstalked crinoids,1,17/12/2018 14:52,IN2018_V06_186,1b,1b,St Helens,66,148.7802607,-41.23158567,1038.406667,Rock,Rock,538,186_0538,5.755047465,NA,QT-2,2,59,MG-Q,0.1737605130247175
IN2018_V06_186,186_0538,186_059,Hydrocorals,1,17/12/2018 14:52,IN2018_V06_186,1b,1b,St Helens,66,148.7802607,-41.23158567,1038.406667,Rock,Rock,538,186_0538,5.755047465,NA,QT-2,2,59,MG-Q,0.1737605130247175
IN2018_V06_186,186_0538,186_059,Sponges,1,17/12/2018 14:52,IN2018_V06_186,1b,1b,St Helens,66,148.7802607,-41.23158567,1038.406667,Rock,Rock,538,186_0538,5.755047465,NA,QT-2,2,59,MG-Q,0.1737605130247175
IN2018_V06_186,186_0538,186_059,Black & Octocorals,2,17/12/2018 14:52,IN2018_V06_186,1b,1b,St Helens,66,148.7802607,-41.23158567,1038.406667,Rock,Rock,538,186_0538,5.755047465,NA,QT-2,2,59,MG-Q,0.347521026049435
IN2018_V06_186,186_0456,186_061,Sponges,1,17/12/2018 14:45,IN2018_V06_186,1b,1b,St Helens,66,148.7774081,-41.23112902,994.81,Rock,Rock,456,186_0456,2.852430499,61,QT,1,61,MG-Q,0.35057821754134877
IN2018_V06_186,186_0456,186_061,Hydrocorals,1,17/12/2018 14:45,IN2018_V06_186,1b,1b,St Helens,66,148.7774081,-41.23112902,994.81,Rock,Rock,456,186_0456,2.852430499,61,QT,1,61,MG-Q,0.35057821754134877
IN2018_V06_090,090_0060,090_027,Sponges,1,6/12/2018 13:16,IN2018_V06_090,3,5,slope,36,146.191094,-44.09951171,922.2,Pebble - gravel,Pebble - gravel,60,090_0060,4.378748762,27,QT,1,27,NA,0.22837574255875975
IN2018_V06_084,084_0581,084_043,No-VMEfauna,0,5/12/2018 23:46,IN2018_V06_084,1b,1b,Main Matt,81,146.2046552,-44.22470328,1046.668254,Rock,Rock,581,084_0581,5.74803502,43,QT,1,43,NA,0
IN2018_V06_063,063_0379,063_010,Black & Octocorals,1,1/12/2018 13:42,IN2018_V06_063,1a,1a,z16,43,147.0658369,-44.28195302,1405.3,Coral rubble,Coral rubble,379,063_0379,5.856133803,10,QT,1,10,NA,0.17076112562314008
